ad_id,ad_type,real_estate_type,region,city,type,living_area,land_area,floor,building_year,price,seller
6815683,prodaja,hiša,podravska,spodnji duplek,samostojna,384.3,734.0,k+p+1,1984,229000.0,"re/max avenija, nepremičnine maribor d.o.o."
6775735,prodaja,hiša,podravska,spodnji slemen,samostojna,47.0,9475.0,,1975,52000.0,"sdh, d.d."
6764419,prodaja,hiša,podravska,spodnji žerjavci,samostojna,72.0,2500.0,k+p,1900,51990.0,bamed d.o.o.
6728495,prodaja,hiša,podravska,spuhlja,samostojna,211.0,1701.0,p+1+m,1994,290000.0,zasebna ponudba
6795829,prodaja,hiša,podravska,spuhlja,dvostanovanjska,324.9,1701.0,,1995,299000.0,"nepremičninska družba d.o.o., pe re/max poetovio"
6709277,prodaja,hiša,podravska,spuhlja,samostojna,211.0,1701.0,p+1+m,1994,299000.0,"agenti nepremičninsko posredovanje, d.o.o."
6674251,prodaja,hiša,podravska,spuhlja,samostojna,154.4,1438.0,p+m,1948,95900.0,"m nepremičnine, milena jančič s.p."
6776918,prodaja,hiša,podravska,središče ob dravi,samostojna,193.0,33942.0,,1900,90000.0,zoro d.o.o.
6608220,prodaja,hiša,podravska,središče ob dravi,samostojna,193.0,3559.0,,1900,55000.0,"aeon nepremičnine, d.o.o."
6769559,prodaja,hiša,podravska,središče ob dravi,samostojna,193.0,3559.0,,1900,55000.0,"aeon nepremičnine, d.o.o."
6845594,prodaja,hiša,podravska,stari grad,samostojna,78.0,12900.0,p+m,1890,77000.0,zasebna ponudba
6788153,prodaja,hiša,podravska,stogovci,samostojna,90.0,803.0,k+p+m,1990,175000.0,zasebna ponudba
6669228,prodaja,hiša,podravska,studenci,samostojna,59.8,280.0,,1930,94900.0,"c-nep agencija, d.o.o."
6336342,prodaja,hiša,podravska,studenci,dvojček,65.6,363.0,k+p,1920,185000.0,zasebna ponudba
6829417,prodaja,hiša,podravska,studenci,vrstna,100.0,200.0,k+p+1,1990,220000.0,zasebna ponudba
6846798,prodaja,hiša,podravska,studenci,atrijska,100.0,347.0,,1991,235000.0,zasebna ponudba
6822609,prodaja,hiša,podravska,studenci,samostojna,112.0,256.0,,1911,169000.0,"re/max avenija, nepremičnine maribor d.o.o."
6816544,prodaja,hiša,podravska,studenci,vrstna,152.0,270.0,k+p+1,1966,229000.0,agencija i3 d.o.o.
6836351,prodaja,hiša,podravska,studenci,samostojna,223.3,482.0,,1962,245000.0,"re/max avenija, nepremičnine maribor d.o.o."
6828314,prodaja,hiša,podravska,studenci,samostojna,249.0,530.0,p+m,2008,330000.0,zasebna ponudba
6771056,prodaja,hiša,podravska,studenci,samostojna,260.0,872.0,k+p+m,2007,640000.0,k2 finance d.o.o.
6787837,prodaja,hiša,podravska,studenci,samostojna,296.2,653.0,p+m,2003,379000.0,barbara pečenik s.p.
6721338,oddaja,stanovanje,posavska,arnovo selo,soba,18.0,,,2007,185.0,zasebna ponudba
6840365,oddaja,stanovanje,posavska,brežice,2-sobno,65.0,,p/5,2024,600.0,zasebna ponudba
6842750,oddaja,stanovanje,posavska,brežice,"4,5-sobno",101.0,,2/5,1991,900.0,zasebna ponudba
6786266,oddaja,stanovanje,posavska,brežice,soba,15.0,,1/2,2024,250.0,zasebna ponudba
6567380,oddaja,stanovanje,posavska,brežice,soba,12.0,,1,2007,280.0,zasebna ponudba
6494098,oddaja,stanovanje,posavska,brežice,soba,20.0,,k+p+1+2/2,1985,240.0,zasebna ponudba
6721752,oddaja,stanovanje,posavska,brežice,soba,20.0,,p,2007,185.0,zasebna ponudba
6836371,oddaja,stanovanje,posavska,brežice,3-sobno,80.0,,p+1,1990,500.0,zasebna ponudba
6507944,oddaja,stanovanje,posavska,cerklje ob krki,1-sobno,50.0,,1,1993,200.0,zasebna ponudba
6627868,oddaja,stanovanje,posavska,jesenice,garsonjera,29.7,,,2021,400.0,nepremičnine-sanja radivojević s.p.
6627865,oddaja,stanovanje,posavska,jesenice,garsonjera,30.9,,1/1,2020,400.0,nepremičnine-sanja radivojević s.p.
6823734,oddaja,stanovanje,posavska,krško,1-sobno,37.0,,p/3,1947,380.0,zasebna ponudba
6840625,oddaja,stanovanje,posavska,krško,1-sobno,38.0,,,2015,470.0,zasebna ponudba
6845897,oddaja,stanovanje,posavska,krško,3-sobno,105.56,,1/2,2024,700.0,zasebna ponudba
6846792,oddaja,stanovanje,posavska,krško,2-sobno,59.0,,8/8,1978,450.0,zasebna ponudba
6845607,oddaja,stanovanje,posavska,krško,2-sobno,69.0,,pk/3,2003,550.0,zasebna ponudba
6527738,oddaja,stanovanje,posavska,krško,1-sobno,40.0,,,2020,360.0,zasebna ponudba
6531255,oddaja,stanovanje,posavska,leskovec pri krškem,soba,20.0,,,2019,180.0,zasebna ponudba
6763498,oddaja,stanovanje,posavska,leskovec pri krškem,4-sobno,90.0,300.0,1/1,1985,650.0,zasebna ponudba
6839545,oddaja,stanovanje,posavska,sevnica,2-sobno,50.0,,4/4,1986,400.0,zasebna ponudba
6689809,oddaja,stanovanje,posavska,sevnica,2-sobno,60.0,,3/4,2005,120.0,zasebna ponudba
6835211,oddaja,stanovanje,posavska,sevnica,2-sobno,72.4,,1/2,1854,550.0,zasebna ponudba
6822997,oddaja,stanovanje,posavska,sevnica,4-sobno,90.0,800.0,k+p,1985,250.0,zasebna ponudba
6837392,oddaja,stanovanje,posavska,trška gora,2-sobno,60.0,200.0,p+1,2013,450.0,zasebna ponudba
6740007,oddaja,stanovanje,posavska,videm,1-sobno,38.5,,vp/4,1976,390.0,zasebna ponudba
6457095,prodaja,stanovanje,juzna primorska,portorož,apartma,150.0,,p,2008,690000.0,zasebna ponudba
6836739,prodaja,stanovanje,juzna primorska,portorož,3-sobno,151.8,,2/2,1975,450000.0,"piran nepremičnine, oglaševanje, suzana legen s.p."
6781441,prodaja,stanovanje,juzna primorska,portorož,5 in večsobno,180.0,,,1913,890000.0,"aeon nepremičnine, d.o.o."
6532196,prodaja,stanovanje,juzna primorska,portorož,5 in večsobno,180.4,311.0,,1913,890000.0,veda nepremičnine d.o.o.
6443027,prodaja,stanovanje,juzna primorska,portorož,3-sobno,111.7,,1/2,2008,527000.0,zasebna ponudba
6780284,prodaja,stanovanje,juzna primorska,portorož,3-sobno,67.0,,4/5,1971,465000.0,"focus nepremičnine, eva lukin s.p."
6761901,prodaja,stanovanje,juzna primorska,portorož,3-sobno,68.0,,2/3,1929,394000.0,obala nepremičnine d.o.o.
6847203,prodaja,stanovanje,juzna primorska,portorož,3-sobno,81.0,,,1984,430000.0,abc nepremičnine d.o.o.
6774770,prodaja,stanovanje,juzna primorska,portorož,garsonjera,17.5,,4/4,1930,135000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6828385,prodaja,stanovanje,juzna primorska,portorož,3-sobno,80.0,46.0,2/2,2009,650000.0,"ab nepremičnine, agencija za posredovanje v prometu z nepremičninami, aline belinger s.p."
6450667,prodaja,stanovanje,juzna primorska,portorož,4-sobno,69.4,63.0,p/3,1900,328000.0,obala nepremičnine d.o.o.
6394673,prodaja,stanovanje,juzna primorska,portorož,3-sobno,150.0,340.0,1/2,1995,460000.0,"zeta, d.o.o., piran"
6790041,prodaja,stanovanje,juzna primorska,portorož,2-sobno,52.0,,,1993,234000.0,obala nepremičnine d.o.o.
6791182,prodaja,stanovanje,juzna primorska,portorož,2-sobno,43.8,,1/3,1900,289000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6799732,prodaja,stanovanje,juzna primorska,prade,"3,5-sobno",149.63,221.0,2/2,2001,475000.0,novus pro d.o.o.
6845416,prodaja,stanovanje,juzna primorska,prade,"2,5-sobno",100.0,521.0,1/3,1980,240000.0,"nepremičninska družba, d.o.o., pe re/max obala"
6839402,prodaja,stanovanje,juzna primorska,seča,3-sobno,59.0,,,1930,325000.0,zasebna ponudba
6717105,prodaja,stanovanje,juzna primorska,sečovlje,3-sobno,62.8,,1,1900,254000.0,domodom d.o.o.
6773485,prodaja,stanovanje,juzna primorska,senožeče,3-sobno,66.5,,,1984,160000.0,"aeon nepremičnine, d.o.o."
6840440,prodaja,stanovanje,juzna primorska,senožeče,garsonjera,20.0,,2/2,1988,65000.0,zasebna ponudba
6607331,prodaja,stanovanje,juzna primorska,sežana,4-sobno,87.9,,3/4,1978,215000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6454294,prodaja,stanovanje,juzna primorska,sežana,3-sobno,61.6,,5/6,1967,155000.0,"re/max ljubljana, nepremičninska družba d.o.o. "
6744346,prodaja,stanovanje,juzna primorska,sv. anton,4-sobno,147.2,449.0,1/1,1983,410000.0,"nepremičninska družba, d.o.o., pe re/max obala"
6831687,prodaja,stanovanje,juzna primorska,sv. peter,1-sobno,33.0,,1,1900,127000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6835349,prodaja,stanovanje,juzna primorska,koper,garsonjera,46.0,,3/6,2019,254000.0,zasebna ponudba
6837384,prodaja,stanovanje,juzna primorska,koper,3-sobno,56.0,,,1964,279000.0,zasebna ponudba
6840776,prodaja,stanovanje,juzna primorska,koper,2-sobno,85.0,,6/6,2024,474000.0,"nepremičninska družba, d.o.o., pe re/max obala"
6835370,prodaja,stanovanje,juzna primorska,koper,3-sobno,78.1,,1/3,1650,414000.0,"van nepremičnine, d.o.o."
6846229,prodaja,stanovanje,juzna primorska,koper,3-sobno,56.6,,p/2,2005,279000.0,zasebna ponudba
6761590,prodaja,stanovanje,juzna primorska,koper,2-sobno,45.9,,1/1,1570,187000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6566370,prodaja,stanovanje,juzna primorska,koper,4-sobno,86.0,,1/2,1800,348000.0,"mareal, poslovanje z nepremičninami, klaj branka s.p."
6847200,prodaja,stanovanje,juzna primorska,koper,"2,5-sobno",56.7,,p/1,1900,260000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6748463,prodaja,stanovanje,juzna primorska,koper,3-sobno,62.8,,2/2,1900,240000.0,"market center omnis d.o.o., pe nepremičninski center koper"
6841575,prodaja,stanovanje,juzna primorska,koper,4-sobno,76.5,,1/2,1971,322900.0,"regija nepremičnine, darko poposki s.p."
6747057,prodaja,stanovanje,juzna primorska,koper,garsonjera,37.8,,6/6,2023,227300.0,"mondreal d.o.o., pe obala"
6747059,prodaja,stanovanje,juzna primorska,koper,garsonjera,45.9,,6/6,2023,285736.0,"mondreal d.o.o., pe obala"
6747060,prodaja,stanovanje,juzna primorska,koper,garsonjera,60.6,,6/6,2023,348712.0,"mondreal d.o.o., pe obala"
6812325,prodaja,stanovanje,juzna primorska,koper,2-sobno,83.7,,4/6,2023,340000.0,"mondreal d.o.o., pe obala"
6747058,prodaja,stanovanje,juzna primorska,koper,3-sobno,131.6,,6/6,2023,693643.0,"mondreal d.o.o., pe obala"
6517864,prodaja,stanovanje,juzna primorska,koper,"1,5-sobno",54.0,,3/5,1980,320000.0,zasebna ponudba
6826377,prodaja,stanovanje,juzna primorska,koper,garsonjera,38.3,,3/6,1985,220000.0,"zeta, d.o.o., piran"
6817128,prodaja,stanovanje,juzna primorska,koper,3-sobno,50.0,,pk/5,1993,250000.0,zasebna ponudba
6520781,prodaja,stanovanje,juzna primorska,koper,2-sobno,54.0,,3/5,1980,320000.0,"apertura, poslovanje z nepremičninami, d.o.o."
6761961,prodaja,stanovanje,juzna primorska,koper,2-sobno,60.0,,1/5,1987,272000.0,"apertura, poslovanje z nepremičninami, d.o.o."
6737073,prodaja,stanovanje,juzna primorska,koper,2-sobno,51.6,,3/4,1980,268500.0,"market center omnis d.o.o., pe nepremičninski center koper"
6845878,prodaja,stanovanje,juzna primorska,koper,"1,5-sobno",52.9,,3/4,1988,220000.0,"nepremičninska družba, d.o.o., pe re/max obala"
6829294,prodaja,stanovanje,juzna primorska,koper,2-sobno,57.0,60.0,p/3,1988,269000.0,zasebna ponudba
6830152,prodaja,stanovanje,juzna primorska,koper,4-sobno,79.4,,vp/4,1980,300000.0,"ab nepremičnine, agencija za posredovanje v prometu z nepremičninami, aline belinger s.p."
6249786,prodaja,stanovanje,juzna primorska,koper,3-sobno,118.3,,,2010,410000.0,vila portorož d.o.o.
6614903,oddaja,stanovanje,podravska,maribor,3-sobno,112.0,41.0,p/4,2012,1000.0,"nepremičnine, košir branka s.p."
6830955,oddaja,stanovanje,podravska,maribor,"1,5-sobno",61.0,,6/7,2000,750.0,zasebna ponudba
6845955,oddaja,stanovanje,podravska,maribor,1-sobno,31.0,,3/4,1935,550.0,zasebna ponudba
6840349,oddaja,stanovanje,podravska,maribor,"1,5-sobno",50.0,,p/p,2021,750.0,zasebna ponudba
6840392,oddaja,stanovanje,podravska,markovci,3-sobno,93.2,,2/2,2012,600.0,"nepremičnine ptuj, d.o.o."
6830073,oddaja,stanovanje,podravska,maribor,soba,12.0,,2/3,2021,250.0,zasebna ponudba
6846724,oddaja,stanovanje,podravska,maribor,garsonjera,13.0,,,1900,280.0,"sm nepremičnine, aleksandra bezjak s.p."
6610674,oddaja,stanovanje,podravska,maribor,soba,13.0,,m/5,2017,170.0,zasebna ponudba
6831887,oddaja,stanovanje,podravska,maribor,soba,14.0,,1/4,1937,300.0,zasebna ponudba
6744018,oddaja,stanovanje,podravska,maribor,soba,20.0,,,1950,300.0,zasebna ponudba
6634549,oddaja,stanovanje,podravska,maribor,garsonjera,23.0,,3/3,1940,320.0,zasebna ponudba
6846613,oddaja,stanovanje,podravska,maribor,soba,25.0,,,1943,200.0,"agenti nepremičninsko posredovanje, d.o.o."
6785370,oddaja,stanovanje,podravska,maribor,garsonjera,25.2,,6,2001,450.0,"nep nepremičnine, dejan kuzma s.p."
6846752,oddaja,stanovanje,podravska,maribor,garsonjera,29.0,,4/5,1964,400.0,zasebna ponudba
6839741,oddaja,stanovanje,podravska,maribor,garsonjera,30.0,,p/3,2023,550.0,zasebna ponudba
6788402,oddaja,stanovanje,podravska,maribor,garsonjera,36.5,,3/6,2021,475.0,"galea, nepremičnine, posredovanje d.o.o."
6826248,oddaja,stanovanje,podravska,maribor,1-sobno,45.9,,1/4,1986,590.0,"re/max avenija, nepremičnine maribor d.o.o."
6847117,oddaja,stanovanje,podravska,maribor,2-sobno,49.0,,2/4,1993,650.0,zasebna ponudba
6773747,oddaja,stanovanje,podravska,maribor,2-sobno,54.0,,3/8,1979,600.0,zasebna ponudba
6839568,oddaja,stanovanje,podravska,maribor,2-sobno,55.0,,1/4,1991,690.0,zasebna ponudba
6837789,oddaja,stanovanje,podravska,maribor,2-sobno,57.0,,pk/4,1940,600.0,zasebna ponudba
6589383,oddaja,stanovanje,podravska,maribor,garsonjera,57.31,,4,2019,560.0,"re/max avenija, nepremičnine maribor d.o.o."
6845981,oddaja,stanovanje,podravska,maribor,2-sobno,59.9,,1/6,2021,725.0,"galea, nepremičnine, posredovanje d.o.o."
6837330,oddaja,stanovanje,podravska,maribor,2-sobno,60.0,,vp,2004,580.0,zasebna ponudba
6320710,oddaja,stanovanje,podravska,maribor,1-sobno,65.51,,,1961,540.0,"re/max avenija, nepremičnine maribor d.o.o."
6836150,oddaja,stanovanje,podravska,slovenska bistrica,2-sobno,49.7,,2/3,2007,500.0,"valuego, goran krajnčič s.p."
6839830,oddaja,stanovanje,podravska,slovenska bistrica,3-sobno,64.0,,1/1,1990,600.0,zasebna ponudba
6736866,oddaja,stanovanje,podravska,spodnja ložnica,soba,24.0,,1,2004,380.0,zasebna ponudba
6844425,oddaja,stanovanje,podravska,spodnje hoče,3-sobno,72.8,127.0,p/3,2018,850.0,zasebna ponudba
6839929,oddaja,stanovanje,podravska,spodnje radvanje,2-sobno,47.1,,,2008,720.0,"re/max avenija, nepremičnine maribor d.o.o."
6846788,oddaja,stanovanje,podravska,spodnje radvanje,2-sobno,53.7,,4/6,1981,500.0,zasebna ponudba
6842404,oddaja,stanovanje,podravska,spodnje radvanje,"2,5-sobno",65.0,,vp/2,1980,650.0,zasebna ponudba
6826253,oddaja,stanovanje,podravska,spodnje radvanje,"1,5-sobno",54.0,,p/4,1992,520.0,zasebna ponudba
6846718,oddaja,stanovanje,podravska,spodnji duplek,1-sobno,31.0,13.0,p/4,2008,400.0,zasebna ponudba
6841519,oddaja,stanovanje,podravska,spuhlja,2-sobno,60.0,800.0,m,2016,380.0,zasebna ponudba
6845699,oddaja,stanovanje,podravska,studenci,1-sobno,37.0,,,1965,400.0,zasebna ponudba
6842469,oddaja,stanovanje,podravska,studenci,2-sobno,50.0,,1/2,2022,800.0,zasebna ponudba
6777632,oddaja,stanovanje,podravska,studenci,5 in večsobno,89.3,,2/2,1930,700.0,"re/max avenija, nepremičnine maribor d.o.o."
6846240,oddaja,stanovanje,podravska,studenci,garsonjera,29.0,,p+1,1938,350.0,zasebna ponudba
6788389,oddaja,stanovanje,podravska,studenci,3-sobno,145.0,,1/1,1939,700.0,"dom-us, nepremičnine, d.o.o."
6742883,oddaja,stanovanje,podravska,studenci,1-sobno,40.0,,1/2,2023,750.0,zasebna ponudba
6814786,oddaja,stanovanje,podravska,šentilj v slovenskih goricah,"2,5-sobno",100.0,,vp,2015,480.0,zasebna ponudba
6840151,oddaja,stanovanje,podravska,šentilj v slovenskih goricah,3-sobno,110.0,,1,1983,400.0,zasebna ponudba
6839562,oddaja,stanovanje,podravska,šentilj v slovenskih goricah,"3,5-sobno",150.0,,1/p,1920,750.0,zasebna ponudba
6827123,oddaja,stanovanje,podravska,tabor,soba,8.0,,6/8,2022,290.0,zasebna ponudba
6517043,oddaja,stanovanje,podravska,tabor,garsonjera,23.5,,3/4,1963,430.0,conexa d.o.o.
6846414,oddaja,stanovanje,podravska,tabor,garsonjera,25.2,,4/4,1966,500.0,"idejum, d.o.o."
6837430,oddaja,stanovanje,podravska,tabor,1-sobno,36.0,,5/5,1967,450.0,zasebna ponudba
6845746,oddaja,stanovanje,podravska,tabor,1-sobno,45.0,,1/1,2005,600.0,zasebna ponudba
6846245,oddaja,stanovanje,podravska,tabor,2-sobno,48.0,,1/2,1971,550.0,zasebna ponudba
6823780,prodaja,stanovanje,gorenjska,jesenice,"1,5-sobno",58.0,,,1900,45000.0,zasebna ponudba
6835202,prodaja,stanovanje,gorenjska,koroška bela,1-sobno,37.1,,3,1962,105000.0,nepremičnine smuk – nskg d.o.o.
6845474,prodaja,stanovanje,gorenjska,koroška bela,2-sobno,58.6,,3/4,1940,123000.0,itd nepremičnine d.o.o.
6835033,prodaja,stanovanje,gorenjska,koroška bela,4-sobno,83.4,,2/4,1962,204900.0,expert nepremičnine d.o.o.
6767457,prodaja,stanovanje,gorenjska,kranj,garsonjera,22.4,,4/5,1962,86000.0,"market center omnis d.o.o., pe nepremičninski center ljubljana"
6827206,prodaja,stanovanje,gorenjska,kranj,1-sobno,34.2,,13/13,1974,130000.0,exedra nepremičnine - dragan dušanić s.p.
6846701,prodaja,stanovanje,gorenjska,kranj,2-sobno,36.9,,p/1,1900,177000.0,zasebna ponudba
6836666,prodaja,stanovanje,gorenjska,kranj,"1,5-sobno",38.0,,2/3,2024,129000.0,fesst nepremičnine d.o.o.
6842607,prodaja,stanovanje,gorenjska,kranj,1-sobno,38.7,,2/3,1986,169000.0,"mreža&partnerji, nepremičnine, d.o.o."
6841559,prodaja,stanovanje,gorenjska,kranj,garsonjera,39.0,,1/2,1989,155000.0,roni nepremičnine d.o.o.
6841536,prodaja,stanovanje,gorenjska,kranj,garsonjera,39.0,,1/2,1988,149000.0,roni nepremičnine d.o.o.
6830140,prodaja,stanovanje,gorenjska,kranj,"1,5-sobno",40.0,,2/5,2000,155000.0,zasebna ponudba
6846693,prodaja,stanovanje,gorenjska,kranj,2-sobno,49.6,,4/4,1955,159000.0,mesto nepremičnin d.o.o.
6756345,prodaja,stanovanje,gorenjska,kranj,2-sobno,53.0,,m/4,2008,188000.0,zasebna ponudba
6846756,prodaja,stanovanje,gorenjska,kranj,2-sobno,53.3,,4/5,1962,197000.0,"petro deluxe, jan petrovič s.p."
6782082,prodaja,stanovanje,gorenjska,kranj,3-sobno,58.0,,p,1938,168000.0,nepremičnina posredovanje d.o.o.
6825137,prodaja,stanovanje,gorenjska,kranj,2-sobno,58.4,,2/2,1983,155000.0,agent 3091 d.o.o.
6774636,prodaja,stanovanje,gorenjska,kranj,3-sobno,61.4,,2/3,2024,160000.0,fesst nepremičnine d.o.o.
6840985,prodaja,stanovanje,gorenjska,kranj,3-sobno,64.6,,2/4,2007,260000.0,mesto nepremičnin d.o.o.
6846364,prodaja,stanovanje,gorenjska,kranj,3-sobno,64.6,,2/4,2007,255000.0,nepremičnina posredovanje d.o.o.
6840407,prodaja,stanovanje,gorenjska,kranj,"2,5-sobno",64.6,,2/4,2007,260000.0,"petro deluxe, jan petrovič s.p."
6839666,prodaja,stanovanje,gorenjska,kranj,"2,5-sobno",64.6,,2/4,2007,260000.0,zasebna ponudba
6836665,prodaja,stanovanje,gorenjska,kranj,"2,5-sobno",67.0,,4/4,1976,243000.0,zasebna ponudba
6844445,prodaja,stanovanje,gorenjska,kranj,3-sobno,67.6,,7/8,1978,243000.0,zasebna ponudba
6594412,prodaja,stanovanje,gorenjska,kranj,2-sobno,69.9,,3/3,2009,248000.0,zasebna ponudba
6761138,prodaja,stanovanje,pomurska,lendava,2-sobno,50.8,,vp,1949,79500.0,market center omnis d.o.o.
6828780,prodaja,stanovanje,pomurska,lendava,2-sobno,63.9,,3/4,1964,110000.0,zasebna ponudba
6819492,prodaja,stanovanje,pomurska,lendava,3-sobno,84.2,,4/4,1979,116000.0,baza agencija d.o.o.
6845576,prodaja,stanovanje,pomurska,lendava,3-sobno,109.7,,1/1,1900,142000.0,zasebna ponudba
6690466,prodaja,stanovanje,pomurska,lendava,"2,5-sobno",59.5,,pk/2,1963,79000.0,k2 finance d.o.o.
6840089,prodaja,stanovanje,pomurska,ljutomer,1-sobno,40.3,,4/5,1977,85000.0,market center omnis d.o.o.
6812154,prodaja,stanovanje,pomurska,ljutomer,3-sobno,83.8,,1/1,1906,125000.0,"nepremičninska družba d.o.o., pe re/max poetovio"
6786435,prodaja,stanovanje,pomurska,ljutomer,3-sobno,152.0,,1,1958,170000.0,prips nepremičnine d.o.o.
6839681,prodaja,stanovanje,pomurska,ljutomer,3-sobno,69.8,,m/3,1987,148000.0,zasebna ponudba
6758457,prodaja,stanovanje,pomurska,moravske toplice,1-sobno,50.7,,2/2,1980,147000.0,"mondreal d.o.o., pe obala"
6758461,prodaja,stanovanje,pomurska,moravske toplice,3-sobno,65.8,,2/2,1980,174000.0,"mondreal d.o.o., pe obala"
6758447,prodaja,stanovanje,pomurska,moravske toplice,3-sobno,66.1,,1/2,1980,184000.0,mondreal d.o.o. 
6786137,prodaja,stanovanje,pomurska,moravske toplice,2-sobno,69.9,100.0,p/3,2024,164532.0,"aeon nepremičnine, d.o.o."
6749521,prodaja,stanovanje,pomurska,moravske toplice,apartma,84.3,,3/3,2006,159990.0,aspi nepremičnine d.o.o.
6786152,prodaja,stanovanje,pomurska,moravske toplice,3-sobno,87.76,,1/2,2024,232052.0,"aeon nepremičnine, d.o.o."
6786145,prodaja,stanovanje,pomurska,moravske toplice,3-sobno,88.26,,1/2,2024,233391.0,"aeon nepremičnine, d.o.o."
6786987,prodaja,stanovanje,pomurska,murska sobota,1-sobno,42.0,,m/2,1968,63000.0,tohom d.o.o.
6572669,prodaja,stanovanje,pomurska,murska sobota,2-sobno,52.7,,,2016,167197.5,cslo regionalna d.o.o.
6823469,prodaja,stanovanje,pomurska,murska sobota,2-sobno,56.6,,5/8,1978,140000.0,baza agencija d.o.o.
6619853,prodaja,stanovanje,pomurska,murska sobota,2-sobno,57.0,,3/5,1969,85000.0,zasebna ponudba
6572679,prodaja,stanovanje,pomurska,murska sobota,2-sobno,59.0,,,2016,142572.5,cslo regionalna d.o.o.
6572672,prodaja,stanovanje,pomurska,murska sobota,2-sobno,59.7,,,2015,152197.5,cslo regionalna d.o.o.
6837379,prodaja,stanovanje,pomurska,murska sobota,2-sobno,60.0,,6/6,1986,125000.0,zasebna ponudba
6828533,prodaja,hiša,koroska,mežica,samostojna,240.0,1809.0,k+p+m,1989,325000.0,simobilia nepremičnine d.o.o.
6619851,prodaja,hiša,koroska,mežica,samostojna,304.1,374.0,,1906,98500.0,"agencija hiške, erik krautberger s.p."
6537776,prodaja,hiša,koroska,mežica,drugo,1103.0,1000.0,k+p+1+m,1880,299000.0,simobilia nepremičnine d.o.o.
6790718,prodaja,hiša,koroska,mislinja,dvojček,150.0,533.0,p+1,2024,193000.0,"nepremičninska družba, d.o.o., pe re/max premium"
